dog_age_years,dog_age_months,neutered_spayed,age_at_adoption_years,age_at_adoption_months,owner_age,other_dogs_present,question_001,question_002,question_003,question_004,question_005,question_006,question_007,question_008,question_009,question_010,question_011,question_012,question_013,question_014,question_015,question_016,question_017,question_018,question_019,question_020,question_021,question_022,question_023,question_024,question_025,question_026,question_027,question_028,question_029,question_030,question_031,other_aggression_present,question_036,question_037,question_038,question_039,question_040,question_041,question_042,question_043,question_044,question_045,question_046,question_047,question_048,question_049,question_050,question_051,question_052,question_053,question_054,question_055,question_056,question_057,question_058,question_059,question_060,question_061,other_fear_present,question_062,question_063,question_064,question_065,question_066,question_067,other_excitability_present,question_068,question_069,question_070,question_071,question_072,question_073,question_074,question_075,question_076,question_077,question_078,question_079,question_080,question_081,question_082,question_083,question_084,question_085,question_086,question_087,question_088,question_089,question_090,question_091,question_092,question_093,question_094,question_095,question_096,question_097,question_098,question_099,question_100,dog_sex_Femmina,dog_sex_Maschio,is_mixed,is_brachycephalic,breed_top_altro,breed_top_american_staffordshire_terrier,breed_top_australian_shepherd,breed_top_border_collie,breed_top_cocker_spaniel_inglese,breed_top_golden_retriever,breed_top_incrocio___meticcio,breed_top_jack_russel_terrier,breed_top_labrador_retriever,breed_top_other_rare,breed_top_pastore_tedesco,breed_group_companion_toy,breed_group_gundog,breed_group_herding,breed_group_mixed,breed_group_molosser,breed_group_other,breed_group_pinscher_schnauzer,breed_group_scenthound,breed_group_sighthound,breed_group_spitz_nordic,breed_group_terrier,breed_group_working
4,0,1,0,5,41,0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,999,3.0,2.0,4.0,0.0,0.0,4.0,999,4.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,3,1,2,0,60,1,1.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,4.0,1.0,1.0,1.0,0,3.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,8,1,0,2,65,0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,,3.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2.0,4.0,0.0,0.0,3.0,0,2.0,1.0,3.0,2.0,0.0,2.0,4.0,4.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8,1,1,0,1,32,0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0,4.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,999,3.0,1.0,2.0,1.0,1.0,3.0,999,4.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,1,2,0,36,1,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,2.0,2.0,0.0,0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,0,1,0,2,29,0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,0,4.0,4.0,4.0,4.0,2.0,4.0,0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,4.0,2.0,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9,5,1,0,3,33,1,1.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0,3.0,3.0,4.0,3.0,3.0,2.0,0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,1,1,0,48,0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,2.0,3.0,4.0,2.0,0.0,4.0,0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5,1,0,2,25,0,4.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,999,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,,0.0,0.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,0.0,999,2.0,2.0,3.0,2.0,3.0,2.0,999,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10,0,0,3,43,1,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,0,4.0,4.0,2.0,2.0,0.0,4.0,0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,10,0,0,2,25,1,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,3.0,1.0,4.0,2.0,2.0,2.0,0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,1,5,0,58,0,2.0,1.0,4.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0,2.0,2.0,2.0,2.0,0.0,2.0,0,4.0,4.0,4.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,10,0,0,10,29,0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,0.0,4.0,1.0,,3.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,0,3.0,2.0,4.0,2.0,2.0,3.0,0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6,0,0,2,0,25,0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,999,2.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,0.0,999,4.0,2.0,4.0,3.0,1.0,4.0,999,4.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,0,0,3,47,0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,,0.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0,4.0,3.0,3.0,2.0,2.0,3.0,0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1,1,0,3,29,0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,0,3.0,3.0,3.0,2.0,2.0,3.0,0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,5,1,0,2,35,0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,,4.0,2.0,2.0,0.0,0.0,1,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,3.0,3.0,3.0,3.0,1,4.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,4,1,0,2,26,1,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,0.0,3.0,4.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,3.0,1.0,4.0,3.0,0.0,4.0,0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,10,1,0,2,24,1,0.0,0.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,999,4.0,2.0,4.0,4.0,0.0,4.0,1,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,3.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15,6,1,0,2,61,0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1,3.0,1.0,2.0,3.0,1.0,2.0,0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,2,1,0,3,28,0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,0,2.0,1.0,0.0,2.0,3.0,1.0,0,4.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,7,0,8,8,52,0,0.0,4.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,3.0,1.0,2.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,3,50,0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0,2.0,3.0,2.0,0.0,3.0,0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,11,1,0,3,42,0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0,3.0,2.0,4.0,4.0,4.0,4.0,0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,4,1,1,0,32,0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,999,1.0,3.0,3.0,3.0,3.0,3.0,999,1.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,9,0,0,2,30,1,0.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,3.0,2.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,4.0,2.0,4.0,3.0,2.0,0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,1,4,0,32,1,0.0,1.0,1.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,3.0,0.0,1.0,0.0,0.0,0,4.0,2.0,4.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1.0,2.0,1.0,2.0,0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,1,0,3,31,1,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,,0,3.0,4.0,4.0,4.0,3.0,4.0,999,4.0,3.0,3.0,3.0,2.0,,4.0,2.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,2,1,1,6,48,1,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1.0,2.0,0.0,1.0,0.0,0.0,0,3.0,2.0,2.0,2.0,0.0,2.0,,0.0,,0.0,2.0,3.0,0.0,0.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
